Freq (MHz),re(S11),im(S11),re(Z),im(Z)
436,231,-0,02629,-0,17030,44,827,-15,735
436,633,-0,03299,-0,17421,44,129,-15,875
437,035,-0,05406,-0,15906,42,759,-13,998
437,437,-0,03183,-0,12653,45,479,-11,708
437,839,0,02871,-0,10812,51,695,-11,321
438,241,0,02736,-0,10877,51,543,-11,356
438,643,0,02515,-0,10994,51,292,-11,423
439,045,0,02342,-0,10938,51,130,-11,327
439,447,-0,04313,-0,11392,44,736,-10,346
439,849,-0,00313,-0,13716,47,859,-13,381
440,251,0,00420,-0,12862,48,774,-12,758
440,653,-0,00562,-0,12731,47,873,-12,391
441,055,-0,00617,-0,12947,47,768,-12,580
441,457,-0,01386,-0,13291,46,967,-12,711
441,859,-0,06205,-0,14677,42,393,-12,769
442,261,-0,10701,-0,12657,39,168,-10,195
442,663,-0,21166,-0,08405,32,136,-5,697
443,065,-0,16826,-0,09339,35,054,-6,799
443,467,-0,00623,-0,11202,48,164,-10,928
443,869,-0,07313,-0,09734,42,425,-8,384
444,271,-0,12309,-0,08549,38,527,-6,739
444,673,-0,12912,-0,11626,37,636,-9,023
445,075,-0,10254,-0,09593,40,018,-7,832
445,477,-0,18573,-0,03346,34,269,-2,378
445,879,-0,16794,-0,04059,35,517,-2,972
446,281,-0,15859,-0,03075,36,251,-2,289
446,683,-0,17482,-0,05069,34,961,-3,666
447,085,-0,11418,-0,03036,39,686,-2,444
447,487,-0,15883,-0,02593,36,251,-1,930
447,889,-0,18135,-0,02682,34,606,-1,921
448,291,-0,21204,0,05315,32,347,3,611
448,693,-0,20924,0,06030,32,491,4,114
449,095,-0,20481,0,06630,32,750,4,554
449,497,-0,20081,0,07357,32,966,5,083
449,899,-0,19737,0,07477,33,192,5,195
450,302,-0,19250,0,08440,33,439,5,905
450,704,-0,19149,0,07210,33,622,5,060
451,106,-0,18763,0,07624,33,856,5,383
451,508,-0,18552,0,06913,34,065,4,902
451,910,-0,18185,0,07320,34,290,5,221
452,312,-0,15804,0,06441,36,086,4,788
452,714,-0,15391,0,00603,36,660,0,453
453,116,-0,12856,0,00510,38,606,0,400
453,518,-0,12768,-0,03896,38,572,-3,060
453,920,-0,14734,-0,01399,37,145,-1,062
454,322,-0,13936,-0,02204,37,735,-1,697
454,724,-0,15099,0,00716,36,878,0,541
455,126,-0,14651,0,09395,36,639,7,100
455,528,-0,03225,-0,03161,46,785,-2,964
455,930,-0,08459,-0,06063,41,913,-5,138
456,332,-0,09897,-0,05774,40,744,-4,768
456,734,-0,12142,0,01012,39,166,0,804
457,136,-0,09182,0,06186,41,297,5,173
457,538,-0,07519,-0,07440,42,564,-6,405
457,940,-0,08951,-0,01600,41,765,-1,347
458,342,-0,04917,0,02229,45,270,2,024
458,744,-0,08147,0,15569,40,589,13,041
459,146,-0,07886,0,11651,41,622,9,894
459,548,-0,07368,0,12157,41,958,10,412
459,950,-0,06122,0,16235,42,077,14,086
460,352,-0,05626,0,17176,42,235,14,999
460,754,-0,04340,0,16155,43,596,14,492
461,156,-0,04699,0,09972,44,653,9,015
461,558,-0,04526,0,13260,44,155,11,944
461,960,-0,02573,0,17461,44,746,16,128
462,362,-0,02210,0,13579,46,141,12,773
462,764,-0,00962,0,09567,48,165,9,302
463,166,-0,01389,0,06870,48,179,6,653
463,568,-0,02216,-0,04894,47,608,-4,673
463,970,0,00644,0,14183,48,638,14,081
464,372,-0,01959,0,02117,48,036,2,035
464,774,0,00057,0,07849,49,444,7,810
465,176,-0,01935,0,01907,48,067,1,835
465,578,0,03067,0,16970,50,096,17,524
465,980,0,01745,0,12625,50,123,12,865
466,382,0,03964,0,16913,50,995,17,786
466,784,-0,00124,0,03425,49,760,3,413
467,186,0,02513,0,10178,51,472,10,594
467,588,-0,02409,-0,02179,47,603,-2,077
467,990,-0,02124,-0,01096,47,909,-1,051
468,392,0,06954,0,19874,52,784,21,954
468,794,0,00585,0,05899,50,236,5,948
469,196,0,03110,0,08946,52,338,9,450
469,598,-0,02634,0,02953,47,353,2,801
470,000,-0,00560,0,04278,49,263,4,223
