Freq (MHz),re(S11),im(S11),re(Z),im(Z)
895,327,0,01327,-0,09576,50,400,-9,743
896,131,0,00160,-0,09190,49,319,-9,142
896,935,-0,00924,-0,08718,48,351,-8,496
897,739,-0,02024,-0,08149,47,395,-7,779
898,543,-0,03068,-0,07533,46,508,-7,053
899,347,-0,04079,-0,06833,45,669,-6,281
900,151,-0,05049,-0,06030,44,881,-5,447
900,955,-0,05936,-0,05181,44,172,-4,606
901,759,-0,06834,-0,04209,43,458,-3,682
902,563,-0,07633,-0,03210,42,825,-2,768
903,367,-0,08349,-0,02115,42,260,-1,801
904,171,-0,08948,-0,00905,41,780,-0,763
904,975,-0,09509,0,00297,41,316,0,248
905,779,-0,09934,0,01583,40,945,1,310
906,583,-0,10284,0,02931,40,611,2,408
907,387,-0,10497,0,04296,40,363,3,514
908,191,-0,10623,0,05667,40,161,4,619
908,995,-0,10657,0,07015,40,007,5,706
909,799,-0,10523,0,08482,39,949,6,903
910,603,-0,10380,0,09842,39,882,8,014
911,407,-0,10046,0,11207,39,938,9,159
912,211,-0,09688,0,12581,39,984,10,321
913,015,-0,09082,0,13960,40,196,11,543
913,819,-0,08417,0,15231,40,452,12,707
914,623,-0,07592,0,16483,40,812,13,912
915,427,-0,06744,0,17693,41,177,15,113
916,231,-0,05685,0,18796,41,719,16,312
917,035,-0,04632,0,19816,42,264,17,473
917,839,-0,03576,0,20773,42,814,18,615
918,643,-0,02349,0,21595,43,541,19,736
919,447,-0,01046,0,22301,44,368,20,827
920,251,0,00227,0,23020,45,162,21,956
921,055,0,01587,0,23545,46,111,22,995
921,859,0,03076,0,24011,47,208,24,082
922,663,0,04351,0,24328,48,196,24,975
923,467,0,05682,0,24622,49,260,25,912
924,271,0,07254,0,24751,50,653,26,861
925,075,0,08609,0,24812,51,908,27,668
925,879,0,10000,0,24801,53,269,28,457
926,683,0,11505,0,24630,54,877,29,190
927,487,0,12871,0,24448,56,395,29,854
928,291,0,14264,0,24134,58,074,30,422
929,095,0,15731,0,23703,59,967,30,931
929,899,0,16980,0,23304,61,655,31,342
930,704,0,18407,0,22713,63,745,31,664
931,508,0,19699,0,22056,65,796,31,805
932,312,0,20945,0,21366,67,884,31,860
933,116,0,22249,0,20566,70,206,31,795
933,920,0,23378,0,19688,72,427,31,458
934,724,0,24510,0,18795,74,736,31,056
935,528,0,25696,0,17535,77,483,30,085
936,332,0,26613,0,16458,79,738,29,096
937,136,0,27624,0,15273,82,277,27,913
937,940,0,28487,0,14001,84,673,26,366
938,744,0,29310,0,12689,87,047,24,601
939,548,0,30032,0,11281,89,302,22,459
940,352,0,30645,0,09921,91,294,20,212
941,156,0,31216,0,08389,93,252,17,470
941,960,0,31644,0,06942,94,799,14,705
942,764,0,31994,0,05393,96,128,11,588
943,568,0,32254,0,03866,97,132,8,396
944,372,0,32477,0,02136,97,950,4,680
945,176,0,32522,0,00654,98,182,1,437
945,980,0,32496,-0,01038,98,104,-2,277
946,784,0,32452,-0,02811,97,788,-6,150
947,588,0,32307,-0,04563,97,059,-9,912
948,392,0,32006,-0,06257,95,836,-13,421
949,196,0,31662,-0,07961,94,373,-16,818
950,000,0,31156,-0,09632,92,466,-19,933
